strategy,market,params,train_cagr,train_dd,test_cagr,test_dd,test_sharpe,test_trades,win_rate,score
crash,2800.HK,"lb2,drop0.05,ma200,h3,sl0.05,tp0.1",-0.10426513295204509,-0.4453088087704219,0.012140702678689719,-0.012071097668943098,0.42296420426256987,1,1.0,-inf
crash,2800.HK,"lb2,drop0.07,ma50,h1,sl0.03,tp0.06",-0.07503250588933508,-0.2774626621325341,-0.06490319930610278,-0.17028224734869368,-0.813603510055082,2,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma50,h1,sl0.03,tp0.1",-0.07503250588933508,-0.2774626621325341,-0.06490319930610278,-0.17028224734869368,-0.813603510055082,2,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma50,h1,sl0.05,tp0.06",-0.07503250588933508,-0.2774626621325341,-0.028587044466827805,-0.07751178951647075,-0.7798602224801648,2,0.5,-inf
crash,2800.HK,"lb2,drop0.07,ma50,h1,sl0.05,tp0.1",-0.07503250588933508,-0.2774626621325341,-0.028587044466827805,-0.07751178951647075,-0.7798602224801648,2,0.5,-inf
crash,2800.HK,"lb2,drop0.07,ma50,h2,sl0.03,tp0.06",-0.07503250588933508,-0.2774626621325341,-0.06490319930610278,-0.17028224734869368,-0.813603510055082,2,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma50,h2,sl0.03,tp0.1",-0.07503250588933508,-0.2774626621325341,-0.06490319930610278,-0.17028224734869368,-0.813603510055082,2,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma50,h2,sl0.05,tp0.06",-0.07503250588933508,-0.2774626621325341,-0.028587044466827805,-0.07751178951647075,-0.7798602224801648,2,0.5,-inf
crash,2800.HK,"lb2,drop0.07,ma50,h2,sl0.05,tp0.1",-0.07503250588933508,-0.2774626621325341,-0.027398501366712846,-0.07436865751832167,-0.7587053292347302,1,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma50,h3,sl0.03,tp0.06",-0.07503250588933508,-0.2774626621325341,-0.06490319930610278,-0.17028224734869368,-0.813603510055082,2,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma50,h3,sl0.03,tp0.1",-0.07503250588933508,-0.2774626621325341,-0.06490319930610278,-0.17028224734869368,-0.813603510055082,2,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma50,h3,sl0.05,tp0.06",-0.07503250588933508,-0.2774626621325341,-0.028587044466827805,-0.07751178951647075,-0.7798602224801648,2,0.5,-inf
crash,2800.HK,"lb2,drop0.07,ma50,h3,sl0.05,tp0.1",-0.07503250588933508,-0.2774626621325341,-0.027398501366712846,-0.07436865751832167,-0.7587053292347302,1,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma100,h1,sl0.03,tp0.06",-0.07503250588933508,-0.2774626621325341,-0.06490319930610278,-0.17028224734869368,-0.813603510055082,2,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma100,h1,sl0.03,tp0.1",-0.07503250588933508,-0.2774626621325341,-0.06490319930610278,-0.17028224734869368,-0.813603510055082,2,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma100,h1,sl0.05,tp0.06",-0.07503250588933508,-0.2774626621325341,-0.028587044466827805,-0.07751178951647075,-0.7798602224801648,2,0.5,-inf
crash,2800.HK,"lb2,drop0.07,ma100,h1,sl0.05,tp0.1",-0.07503250588933508,-0.2774626621325341,-0.028587044466827805,-0.07751178951647075,-0.7798602224801648,2,0.5,-inf
crash,2800.HK,"lb2,drop0.07,ma100,h2,sl0.03,tp0.06",-0.07503250588933508,-0.2774626621325341,-0.06490319930610278,-0.17028224734869368,-0.813603510055082,2,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma100,h2,sl0.03,tp0.1",-0.07503250588933508,-0.2774626621325341,-0.06490319930610278,-0.17028224734869368,-0.813603510055082,2,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma100,h2,sl0.05,tp0.06",-0.07503250588933508,-0.2774626621325341,-0.028587044466827805,-0.07751178951647075,-0.7798602224801648,2,0.5,-inf
crash,2800.HK,"lb2,drop0.07,ma100,h2,sl0.05,tp0.1",-0.07503250588933508,-0.2774626621325341,-0.027398501366712846,-0.07436865751832167,-0.7587053292347302,1,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma100,h3,sl0.03,tp0.06",-0.07503250588933508,-0.2774626621325341,-0.06490319930610278,-0.17028224734869368,-0.813603510055082,2,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma100,h3,sl0.03,tp0.1",-0.07503250588933508,-0.2774626621325341,-0.06490319930610278,-0.17028224734869368,-0.813603510055082,2,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma100,h3,sl0.05,tp0.06",-0.07503250588933508,-0.2774626621325341,-0.028587044466827805,-0.07751178951647075,-0.7798602224801648,2,0.5,-inf
crash,2800.HK,"lb2,drop0.07,ma100,h3,sl0.05,tp0.1",-0.07503250588933508,-0.2774626621325341,-0.027398501366712846,-0.07436865751832167,-0.7587053292347302,1,0.0,-inf
crash,2800.HK,"lb2,drop0.07,ma200,h1,sl0.03,tp0.06",-0.07503250588933508,-0.2774626621325341,0.0,0.0,0.0,0,,-inf
crash,2800.HK,"lb2,drop0.07,ma200,h1,sl0.03,tp0.1",-0.07503250588933508,-0.2774626621325341,0.0,0.0,0.0,0,,-inf
crash,2800.HK,"lb2,drop0.07,ma200,h1,sl0.05,tp0.06",-0.07503250588933508,-0.2774626621325341,0.0,0.0,0.0,0,,-inf
crash,2800.HK,"lb2,drop0.07,ma200,h1,sl0.05,tp0.1",-0.07503250588933508,-0.2774626621325341,0.0,0.0,0.0,0,,-inf
crash,2800.HK,"lb2,drop0.07,ma200,h2,sl0.03,tp0.06",-0.07503250588933508,-0.2774626621325341,0.0,0.0,0.0,0,,-inf
crash,2800.HK,"lb2,drop0.07,ma200,h2,sl0.03,tp0.1",-0.07503250588933508,-0.2774626621325341,0.0,0.0,0.0,0,,-inf
crash,2800.HK,"lb2,drop0.07,ma200,h2,sl0.05,tp0.06",-0.07503250588933508,-0.2774626621325341,0.0,0.0,0.0,0,,-inf
crash,2800.HK,"lb2,drop0.07,ma200,h2,sl0.05,tp0.1",-0.07503250588933508,-0.2774626621325341,0.0,0.0,0.0,0,,-inf
crash,2800.HK,"lb2,drop0.07,ma200,h3,sl0.03,tp0.06",-0.07503250588933508,-0.2774626621325341,0.0,0.0,0.0,0,,-inf
crash,2800.HK,"lb2,drop0.07,ma200,h3,sl0.03,tp0.1",-0.07503250588933508,-0.2774626621325341,0.0,0.0,0.0,0,,-inf
crash,2800.HK,"lb2,drop0.07,ma200,h3,sl0.05,tp0.06",-0.07503250588933508,-0.2774626621325341,0.0,0.0,0.0,0,,-inf
crash,2800.HK,"lb2,drop0.07,ma200,h3,sl0.05,tp0.1",-0.07503250588933508,-0.2774626621325341,0.0,0.0,0.0,0,,-inf
crash,2800.HK,"lb3,drop0.03,ma50,h1,sl0.03,tp0.06",-0.08192158705443275,-0.4710726291235009,-0.058426634103653896,-0.3045141665303924,-0.405567031645211,31,0.41935483870967744,-0.19968974433530798
crash,2800.HK,"lb3,drop0.03,ma50,h1,sl0.03,tp0.1",-0.12799049575260235,-0.5768771501472306,-0.08642712425720633,-0.3045141665303923,-0.7418526202272367,31,0.3870967741935484,-0.27220978328941003
crash,2800.HK,"lb3,drop0.03,ma50,h1,sl0.05,tp0.06",-0.07978414248472132,-0.5056727158920686,0.029339906345554834,-0.13119926532037507,0.33473459264198946,31,0.4838709677419355,-0.20620232145773848
crash,2800.HK,"lb3,drop0.03,ma50,h1,sl0.05,tp0.1",-0.1259603075319572,-0.5975155617923834,-0.0012705834539841199,-0.1311992653203755,0.025149027508007894,31,0.45161290322580644,-0.275339197980053
crash,2800.HK,"lb3,drop0.03,ma50,h2,sl0.03,tp0.06",-0.10758451241979372,-0.5760481541587928,-0.07783802718246347,-0.36399991079326444,-0.46885165505095366,28,0.42857142857142855,-0.25159655095949196
crash,2800.HK,"lb3,drop0.03,ma50,h2,sl0.03,tp0.1",-0.1427264655997842,-0.6207232860311349,-0.08174447440415467,-0.3217664083027393,-0.5721788488797882,27,0.4444444444444444,-0.2979072871075679
crash,2800.HK,"lb3,drop0.03,ma50,h2,sl0.05,tp0.06",-0.13967293875453124,-0.6341073665813871,-0.026704706690969693,-0.2868528588359076,-0.12062890650854755,27,0.5185185185185185,-0.29819978039987804
crash,2800.HK,"lb3,drop0.03,ma50,h2,sl0.05,tp0.1",-0.15712841958043633,-0.6530278786594016,-0.062275453413323856,-0.28442300057505654,-0.4472930440290457,26,0.46153846153846156,-0.3203853892452867
crash,2800.HK,"lb3,drop0.03,ma50,h3,sl0.03,tp0.06",-0.08236742756601423,-0.5460715981519866,-0.13074090520931236,-0.44595844189959777,-0.8469052576213455,27,0.3333333333333333,-0.21888532710401087
crash,2800.HK,"lb3,drop0.03,ma50,h3,sl0.03,tp0.1",-0.11444719596986574,-0.5626330966272921,-0.16464725842535044,-0.4452294231547844,-1.1862697897025836,25,0.28,-0.25510547012668877
crash,2800.HK,"lb3,drop0.03,ma50,h3,sl0.05,tp0.06",-0.10694660221356278,-0.5987390325655546,-0.04797738713316013,-0.3182130345405405,-0.25768958697568256,25,0.44,-0.25663136035495143
crash,2800.HK,"lb3,drop0.03,ma50,h3,sl0.05,tp0.1",-0.1355532886530152,-0.5823684506218074,-0.054631952472060874,-0.2685620120716885,-0.3750782244387118,22,0.4090909090909091,-0.28114540130846705
crash,2800.HK,"lb3,drop0.03,ma100,h1,sl0.03,tp0.06",-0.09571688714094917,-0.48380752577925157,-0.050407716980928385,-0.28791228962276005,-0.3573520193705523,26,0.4230769230769231,-0.21666876858576206
crash,2800.HK,"lb3,drop0.03,ma100,h1,sl0.03,tp0.1",-0.14109355167871962,-0.5686020769041946,-0.078646673533457,-0.28791228962276005,-0.7060781562365815,26,0.38461538461538464,-0.2832440709047683
crash,2800.HK,"lb3,drop0.03,ma100,h1,sl0.05,tp0.06",-0.09213510613043663,-0.4996436570207542,0.036113157723761224,-0.11104698714547512,0.4187823651896647,26,0.5,-0.21704602038562518
crash,2800.HK,"lb3,drop0.03,ma100,h1,sl0.05,tp0.1",-0.137691503401298,-0.5794218700862392,0.005301245108548347,-0.11104698714547445,0.10839158598232031,26,0.46153846153846156,-0.2825469709228578
crash,2800.HK,"lb3,drop0.03,ma100,h2,sl0.03,tp0.06",-0.1080797862225632,-0.5424593628748204,-0.07911489663393234,-0.3581098446330029,-0.5011085636047933,23,0.391304347826087,-0.2436946269412683
crash,2800.HK,"lb3,drop0.03,ma100,h2,sl0.03,tp0.1",-0.13398084647874842,-0.5988735118006148,-0.0830159348024766,-0.3154852130717902,-0.6158370969173294,22,0.4090909090909091,-0.2836992244289021
crash,2800.HK,"lb3,drop0.03,ma100,h2,sl0.05,tp0.06",-0.11340345286824571,-0.572673984606392,-0.03217547669733911,-0.2829719667998434,-0.17265046858102714,22,0.5,-0.2565719490198437
crash,2800.HK,"lb3,drop0.03,ma100,h2,sl0.05,tp0.1",-0.1220434248965282,-0.607016232517658,-0.06754628474166724,-0.2805288854367327,-0.5247668812750671,21,0.42857142857142855,-0.2737974830259427
crash,2800.HK,"lb3,drop0.03,ma100,h3,sl0.03,tp0.06",-0.10759308919474098,-0.525299979050279,-0.12259481178781362,-0.43139448258213453,-0.8432965768443677,22,0.3181818181818182,-0.23891808395731073
crash,2800.HK,"lb3,drop0.03,ma100,h3,sl0.03,tp0.1",-0.10624842109331267,-0.5426193264213188,-0.1568189118327724,-0.4306463002941072,-1.2101548772827102,20,0.25,-0.24190325269864238
crash,2800.HK,"lb3,drop0.03,ma100,h3,sl0.05,tp0.06",-0.11018402900740087,-0.557049512823672,-0.040152487935006476,-0.30251038767936556,-0.24510759134444868,20,0.45,-0.24944640721331887
crash,2800.HK,"lb3,drop0.03,ma100,h3,sl0.05,tp0.1",-0.11346938060665668,-0.5336114567413638,-0.046861748721558016,-0.25171582256211567,-0.38816435739983796,17,0.4117647058823529,-0.24687224479199762
crash,2800.HK,"lb3,drop0.03,ma200,h1,sl0.03,tp0.06",-0.08704625019735523,-0.47503762311475184,0.043133269143627695,-0.0820406956387496,0.5126374370342142,23,0.5217391304347826,-0.2058056559760432
crash,2800.HK,"lb3,drop0.03,ma200,h1,sl0.03,tp0.1",-0.13285800478416432,-0.5457604160342119,0.012112592593698013,-0.08204069563874916,0.212778438351154,23,0.4782608695652174,-0.2692981087927173
crash,2800.HK,"lb3,drop0.03,ma200,h1,sl0.05,tp0.06",-0.08535668469973479,-0.4996436570207541,0.06970828905650706,-0.05486651200049042,0.8064956128985309,23,0.5217391304347826,-0.2102675989549233
crash,2800.HK,"lb3,drop0.03,ma200,h1,sl0.05,tp0.1",-0.13125322119356986,-0.5645511958795837,0.03789732508941723,-0.05486651200049053,0.6071667995158546,23,0.4782608695652174,-0.2723910201634658
crash,2800.HK,"lb3,drop0.03,ma200,h2,sl0.03,tp0.06",-0.13961218139376452,-0.5664116347838031,0.02269349168566781,-0.14489118162580494,0.2512868451175908,19,0.5263157894736842,-0.2812150900897153
crash,2800.HK,"lb3,drop0.03,ma200,h2,sl0.03,tp0.1",-0.16459755159748202,-0.6198725006021679,0.018361174514714973,-0.0881077927185473,0.2402641830744366,18,0.5555555555555556,-0.319565676748024
crash,2800.HK,"lb3,drop0.03,ma200,h2,sl0.05,tp0.06",-0.1286860878765993,-0.5680258979003954,0.02599617376400709,-0.160673803356569,0.2653220576560673,18,0.5555555555555556,-0.27069256235169814
crash,2800.HK,"lb3,drop0.03,ma200,h2,sl0.05,tp0.1",-0.13717712909817203,-0.6027416913956425,-0.012708587780334568,-0.16067380335656856,-0.06339415988758858,18,0.5,-0.28786255194708266
crash,2800.HK,"lb3,drop0.03,ma200,h3,sl0.03,tp0.06",-0.12828221533209738,-0.5511906050111706,-0.022427717791764223,-0.231913066858765,-0.13899689978553104,18,0.4444444444444444,-0.26607986658489
crash,2800.HK,"lb3,drop0.03,ma200,h3,sl0.03,tp0.1",-0.128351824007244,-0.5486861521342097,-0.06055893930373735,-0.2309024030128508,-0.5485410792935735,16,0.375,-0.2655233620407964
crash,2800.HK,"lb3,drop0.03,ma200,h3,sl0.05,tp0.06",-0.11971245990497914,-0.5849112084715373,0.03788429483519762,-0.13310033905365304,0.3720030246064885,16,0.5625,-0.26594026202286347
crash,2800.HK,"lb3,drop0.03,ma200,h3,sl0.05,tp0.1",-0.1056063489815986,-0.5438666177703628,0.029370108067658496,-0.11877986633332449,0.3620503358365196,14,0.5714285714285714,-0.2415730034241893
crash,2800.HK,"lb3,drop0.05,ma50,h1,sl0.03,tp0.06",-0.09428784494836528,-0.3823845516450278,-0.07837969089424246,-0.2204653272379501,-0.8802180123266491,7,0.2857142857142857,-0.18988398285962224
crash,2800.HK,"lb3,drop0.05,ma50,h1,sl0.03,tp0.1",-0.10256612664356024,-0.42949905620309314,-0.09807259280624048,-0.2495897937410364,-1.1822988439843412,7,0.14285714285714285,-0.20994089069433353
crash,2800.HK,"lb3,drop0.05,ma50,h1,sl0.05,tp0.06",-0.09585596440071764,-0.391420402101213,-0.018470615588782047,-0.08795850237361247,-0.3629308080078147,7,0.5714285714285714,-0.1937110649260209
crash,2800.HK,"lb3,drop0.05,ma50,h1,sl0.05,tp0.1",-0.10411991335842452,-0.43784561104881803,-0.039443636365319334,-0.10590633622863099,-0.9704334349952003,7,0.42857142857142855,-0.21358131612062903
crash,2800.HK,"lb3,drop0.05,ma50,h2,sl0.03,tp0.06",-0.10930131343472271,-0.44291710611844715,-0.06842517304875328,-0.20860669219586347,-0.6765486106771098,7,0.2857142857142857,-0.2200305899643345
crash,2800.HK,"lb3,drop0.05,ma50,h2,sl0.03,tp0.1",-0.1076792921195786,-0.45836367224169117,-0.07178180774250265,-0.21632695120932366,-0.7125549482841843,7,0.2857142857142857,-0.2222702101800014
crash,2800.HK,"lb3,drop0.05,ma50,h2,sl0.05,tp0.06",-0.0975596501065551,-0.414345669689818,-0.02942672278272329,-0.14769007061179418,-0.36858799376130175,6,0.5,-0.2011460675290096
crash,2800.HK,"lb3,drop0.05,ma50,h2,sl0.05,tp0.1",-0.08976734589007185,-0.43364663581262075,-0.05301442239880194,-0.1587590204517224,-0.8021509583248594,5,0.2,-0.19817900484322704
crash,2800.HK,"lb3,drop0.05,ma50,h3,sl0.03,tp0.06",-0.09543874629987426,-0.4234543296116391,-0.09468448434837773,-0.2582267991696251,-0.9902716337420373,7,0.14285714285714285,-0.20130232870278403
crash,2800.HK,"lb3,drop0.05,ma50,h3,sl0.03,tp0.1",-0.10718704134527413,-0.48014899381770537,-0.12310525864611499,-0.3210459216148742,-1.2283556210144724,7,0.0,-0.22722428979970047
crash,2800.HK,"lb3,drop0.05,ma50,h3,sl0.05,tp0.06",-0.0790374581447002,-0.39938128677284923,-0.04050110309853827,-0.18462385715016072,-0.5422192683421045,6,0.3333333333333333,-0.1788827798379125
crash,2800.HK,"lb3,drop0.05,ma50,h3,sl0.05,tp0.1",-0.08481642492093044,-0.46135554081728725,-0.046825756090680515,-0.18982700091825688,-0.6700031962407537,5,0.2,-0.20015531012525226
crash,2800.HK,"lb3,drop0.05,ma100,h1,sl0.03,tp0.06",-0.09147253552590451,-0.37944543734313285,-0.07837969089424246,-0.2204653272379501,-0.8802180123266491,7,0.2857142857142857,-0.18633389486168772
crash,2800.HK,"lb3,drop0.05,ma100,h1,sl0.03,tp0.1",-0.09977654937488378,-0.4294990562030928,-0.09807259280624048,-0.2495897937410364,-1.1822988439843412,7,0.14285714285714285,-0.20715131342565699
crash,2800.HK,"lb3,drop0.05,ma100,h1,sl0.05,tp0.06",-0.09304552930995846,-0.3885242876908791,-0.018470615588782047,-0.08795850237361247,-0.3629308080078147,7,0.5714285714285714,-0.19017660123267824
crash,2800.HK,"lb3,drop0.05,ma100,h1,sl0.05,tp0.1",-0.10133516586966729,-0.43784561104881803,-0.039443636365319334,-0.10590633622863099,-0.9704334349952003,7,0.42857142857142855,-0.2107965686318718
crash,2800.HK,"lb3,drop0.05,ma100,h2,sl0.03,tp0.06",-0.09856578727453824,-0.4372396619428458,-0.06842517304875328,-0.20860669219586347,-0.6765486106771098,7,0.2857142857142857,-0.2078757027602497
crash,2800.HK,"lb3,drop0.05,ma100,h2,sl0.03,tp0.1",-0.09692421585505062,-0.4583636722416915,-0.07178180774250265,-0.21632695120932366,-0.7125549482841843,7,0.2857142857142857,-0.2115151339154735
crash,2800.HK,"lb3,drop0.05,ma100,h2,sl0.05,tp0.06",-0.09160653536163732,-0.4115586522621184,-0.02942672278272329,-0.14769007061179418,-0.36858799376130175,6,0.5,-0.19449619842716692
crash,2800.HK,"lb3,drop0.05,ma100,h2,sl0.05,tp0.1",-0.0837628277685949,-0.4336466358126211,-0.05301442239880194,-0.1587590204517224,-0.8021509583248594,5,0.2,-0.19217448672175017
crash,2800.HK,"lb3,drop0.05,ma100,h3,sl0.03,tp0.06",-0.09110571796808853,-0.4175785328599073,-0.09468448434837773,-0.2582267991696251,-0.9902716337420373,7,0.14285714285714285,-0.19550035118306536
crash,2800.HK,"lb3,drop0.05,ma100,h3,sl0.03,tp0.1",-0.10291028968361304,-0.48014899381770537,-0.12310525864611499,-0.3210459216148742,-1.2283556210144724,7,0.0,-0.2229475381380394
crash,2800.HK,"lb3,drop0.05,ma100,h3,sl0.05,tp0.06",-0.08608921768278444,-0.3965230566966207,-0.04050110309853827,-0.18462385715016072,-0.5422192683421045,6,0.3333333333333333,-0.1852199818569396
crash,2800.HK,"lb3,drop0.05,ma100,h3,sl0.05,tp0.1",-0.09182393522820187,-0.46135554081728747,-0.046825756090680515,-0.18982700091825688,-0.6700031962407537,5,0.2,-0.20716282043252374
crash,2800.HK,"lb3,drop0.05,ma200,h1,sl0.03,tp0.06",-0.08957455178600582,-0.3823845516450274,-0.002520799001195284,-0.04593296908165434,-0.051429429468528826,4,0.5,-0.18517068969726266
crash,2800.HK,"lb3,drop0.05,ma200,h1,sl0.03,tp0.1",-0.09789591335850212,-0.4294990562030928,-0.023834630598056794,-0.06490281464719527,-0.9293290446450836,4,0.25,-0.20527067740927532
crash,2800.HK,"lb3,drop0.05,ma200,h1,sl0.05,tp0.06",-0.09278921218118563,-0.3914204021012131,0.004027557946715721,-0.04593296908165423,0.12907014796391422,4,0.5,-0.1906443127064889
crash,2800.HK,"lb3,drop0.05,ma200,h1,sl0.05,tp0.1",-0.10108119149999661,-0.4378456110488178,-0.017426196945873773,-0.047726119313518556,-0.6828996202359802,4,0.25,-0.21054259426220107
crash,2800.HK,"lb3,drop0.05,ma200,h2,sl0.03,tp0.06",-0.1172518332754432,-0.44291710611844737,0.008253078710420692,-0.04430886757120467,0.17573418041680453,4,0.5,-0.22798110980505504
crash,2800.HK,"lb3,drop0.05,ma200,h2,sl0.03,tp0.1",-0.11564429038363422,-0.45836367224169117,0.0046201582340750225,-0.044308867571205,0.11021076871942863,4,0.5,-0.230235208444057
crash,2800.HK,"lb3,drop0.05,ma200,h2,sl0.05,tp0.06",-0.10103959284836961,-0.4143456696898179,0.02282849425241773,-0.03847862079498965,0.4132467784174134,3,0.6666666666666666,-0.20462601027082408
crash,2800.HK,"lb3,drop0.05,ma200,h2,sl0.05,tp0.1",-0.09327733690322493,-0.4336466358126213,-0.0032487012858999353,-0.03847862079498976,-0.04393965420542952,3,0.3333333333333333,-0.20168899585638025
crash,2800.HK,"lb3,drop0.05,ma200,h3,sl0.03,tp0.06",-0.1099464055349142,-0.4234543296116393,-0.020167645741000606,-0.09214897032930702,-0.3648492746969424,4,0.25,-0.21580998793782402
crash,2800.HK,"lb3,drop0.05,ma200,h3,sl0.03,tp0.1",-0.12431472078873662,-0.4801489938177048,-0.050927743970369255,-0.15394534564387108,-0.7846229840298445,4,0.0,-0.24435196924316283
crash,2800.HK,"lb3,drop0.05,ma200,h3,sl0.05,tp0.06",-0.08917238187437493,-0.3993812867728497,0.011157874414542412,-0.07339150519702453,0.22594567478645156,3,0.3333333333333333,-0.18901770356758735
crash,2800.HK,"lb3,drop0.05,ma200,h3,sl0.05,tp0.1",-0.09778129250623224,-0.461355540817287,0.003265190082492042,-0.07339150519702453,0.08858156821433269,3,0.3333333333333333,-0.213120177710554
crash,2800.HK,"lb3,drop0.07,ma50,h1,sl0.03,tp0.06",-0.06213067965155117,-0.3147264270798672,-0.0760506001699961,-0.19750565180469493,-0.9431513804885676,3,0.0,-0.14081228642151797
crash,2800.HK,"lb3,drop0.07,ma50,h1,sl0.03,tp0.1",-0.06014810877276122,-0.3147264270798671,-0.0760506001699961,-0.19750565180469493,-0.9431513804885676,3,0.0,-0.138829715542728
crash,2800.HK,"lb3,drop0.07,ma50,h1,sl0.05,tp0.06",-0.06680849117526932,-0.328855779098839,-0.022407924321826034,-0.068991854537509,-0.6957594788899574,3,0.6666666666666666,-0.14902243594997908
crash,2800.HK,"lb3,drop0.07,ma50,h1,sl0.05,tp0.1",-0.06483580876676209,-0.328855779098839,-0.022407924321826034,-0.068991854537509,-0.6957594788899574,3,0.6666666666666666,-0.14704975354147184
crash,2800.HK,"lb3,drop0.07,ma50,h2,sl0.03,tp0.06",-0.06256353526477787,-0.31030865269979446,-0.0760506001699961,-0.19750565180469493,-0.9431513804885676,3,0.0,-0.14014069843972649
crash,2800.HK,"lb3,drop0.07,ma50,h2,sl0.03,tp0.1",-0.06526251081814027,-0.32451432368077393,-0.0760506001699961,-0.19750565180469493,-0.9431513804885676,3,0.0,-0.14639109173833376
crash,2800.HK,"lb3,drop0.07,ma50,h2,sl0.05,tp0.06",-0.06821731835821987,-0.3274755545134812,-0.05108893360791078,-0.13573453995639229,-1.1558821630541583,3,0.3333333333333333,-0.15008620698659017
crash,2800.HK,"lb3,drop0.07,ma50,h2,sl0.05,tp0.1",-0.0709000160912423,-0.3413276363710325,-0.04992792201736218,-0.1327897864175539,-1.1407328518803679,2,0.0,-inf
crash,2800.HK,"lb3,drop0.07,ma50,h3,sl0.03,tp0.06",-0.06256353526477787,-0.31030865269979446,-0.0760506001699961,-0.19750565180469493,-0.9431513804885676,3,0.0,-0.14014069843972649
crash,2800.HK,"lb3,drop0.07,ma50,h3,sl0.03,tp0.1",-0.05219330981696757,-0.284282564122428,-0.0760506001699961,-0.19750565180469493,-0.9431513804885676,3,0.0,-0.12326395084757458
crash,2800.HK,"lb3,drop0.07,ma50,h3,sl0.05,tp0.06",-0.06821731835821987,-0.3274755545134812,-0.05108893360791078,-0.13573453995639229,-1.1558821630541583,3,0.3333333333333333,-0.15008620698659017
crash,2800.HK,"lb3,drop0.07,ma50,h3,sl0.05,tp0.1",-0.057909636888074045,-0.3020972735517262,-0.04992792201736218,-0.1327897864175539,-1.1407328518803679,2,0.0,-inf
crash,2800.HK,"lb3,drop0.07,ma100,h1,sl0.03,tp0.06",-0.06213067965155117,-0.3147264270798672,-0.0760506001699961,-0.19750565180469493,-0.9431513804885676,3,0.0,-0.14081228642151797
crash,2800.HK,"lb3,drop0.07,ma100,h1,sl0.03,tp0.1",-0.06014810877276122,-0.3147264270798671,-0.0760506001699961,-0.19750565180469493,-0.9431513804885676,3,0.0,-0.138829715542728
crash,2800.HK,"lb3,drop0.07,ma100,h1,sl0.05,tp0.06",-0.06680849117526932,-0.328855779098839,-0.022407924321826034,-0.068991854537509,-0.6957594788899574,3,0.6666666666666666,-0.14902243594997908
crash,2800.HK,"lb3,drop0.07,ma100,h1,sl0.05,tp0.1",-0.06483580876676209,-0.328855779098839,-0.022407924321826034,-0.068991854537509,-0.6957594788899574,3,0.6666666666666666,-0.14704975354147184
crash,2800.HK,"lb3,drop0.07,ma100,h2,sl0.03,tp0.06",-0.06256353526477787,-0.31030865269979446,-0.0760506001699961,-0.19750565180469493,-0.9431513804885676,3,0.0,-0.14014069843972649
crash,2800.HK,"lb3,drop0.07,ma100,h2,sl0.03,tp0.1",-0.06526251081814027,-0.32451432368077393,-0.0760506001699961,-0.19750565180469493,-0.9431513804885676,3,0.0,-0.14639109173833376
crash,2800.HK,"lb3,drop0.07,ma100,h2,sl0.05,tp0.06",-0.06821731835821987,-0.3274755545134812,-0.05108893360791078,-0.13573453995639229,-1.1558821630541583,3,0.3333333333333333,-0.15008620698659017
crash,2800.HK,"lb3,drop0.07,ma100,h2,sl0.05,tp0.1",-0.0709000160912423,-0.3413276363710325,-0.04992792201736218,-0.1327897864175539,-1.1407328518803679,2,0.0,-inf
crash,2800.HK,"lb3,drop0.07,ma100,h3,sl0.03,tp0.06",-0.06256353526477787,-0.31030865269979446,-0.0760506001699961,-0.19750565180469493,-0.9431513804885676,3,0.0,-0.14014069843972649
crash,2800.HK,"lb3,drop0.07,ma100,h3,sl0.03,tp0.1",-0.05219330981696757,-0.284282564122428,-0.0760506001699961,-0.19750565180469493,-0.9431513804885676,3,0.0,-0.12326395084757458
crash,2800.HK,"lb3,drop0.07,ma100,h3,sl0.05,tp0.06",-0.06821731835821987,-0.3274755545134812,-0.05108893360791078,-0.13573453995639229,-1.1558821630541583,3,0.3333333333333333,-0.15008620698659017
crash,2800.HK,"lb3,drop0.07,ma100,h3,sl0.05,tp0.1",-0.057909636888074045,-0.3020972735517262,-0.04992792201736218,-0.1327897864175539,-1.1407328518803679,2,0.0,-inf
crash,2800.HK,"lb3,drop0.07,ma200,h1,sl0.03,tp0.06",-0.06213067965155117,-0.3147264270798672,0.0,0.0,0.0,0,,-inf
crash,2800.HK,"lb3,drop0.07,ma200,h1,sl0.03,tp0.1",-0.06014810877276122,-0.3147264270798671,0.0,0.0,0.0,0,,-inf
crash,2800.HK,"lb3,drop0.07,ma200,h1,sl0.05,tp0.06",-0.06680849117526932,-0.328855779098839,0.0,0.0,0.0,0,,-inf
